geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,madrid_hdbscan_5_5
POINT (-3.730107578157081 40.44426718321174),Complejo deportivo Cantarranas,,,,,,sports_centre,,,,,,,-3.730107578157081,40.44426718321174,-415236,4502256,complejo deportivo cantarranas,87
POINT (-3.6849446018196734 40.4167282999911),Kiosko Las Estatuas,,cafe,,,,,,,,,,,-3.6849446018196734,40.4167282999911,-410208,4499190,kiosko las estatuas,211
POINT (-3.6826352783571146 40.41483995600014),Mirador,,cafe,,,,,,,,,,,-3.6826352783571146,40.41483995600014,-409951,4498980,mirador,211
POINT (-3.6928383675923264 40.37160177529826),Centro de Salud San Fermín,,clinic,,clinic,,,Avenida de San Fermín,3,28041.0,,,,-3.6928383675923264,40.37160177529826,-411087,4494167,centro de salud san fermín,116
POINT (-3.6935855330436818 40.374562359960166),Instalación Deportiva Municipal Básica Parque Estafeta,,,,,,sports_centre,Calle de la Estafeta,4,28041.0,,Ayuntamiento de Madrid,,-3.6935855330436818,40.374562359960166,-411170,4494496,instalación deportiva municipal básica parque estafeta,116
POINT (-3.6922440499999998 40.37460365),Plaza de la Torre del Oro,,,,,,park,,,,,,,-3.69224405,40.37460365,-411021,4494501,plaza de la torre del oro,116
POINT (-3.695933620751125 40.42225093076114),Only You Hotel & Lounge,,,hotel,,,,Calle del Barquillo,21,28004.0,,,,-3.695933620751125,40.42225093076114,-411431,4499805,only you hotel & lounge,1183
POINT (-3.6326774017821224 40.44449704666208),Centro Privado de Educación Especial Numen,,school,,,,,Calle de Tabatinga,11,28027.0,,,,-3.6326774017821215,40.44449704666208,-404390,4502281,centro privado de educación especial numen,276
POINT (-3.6979493984967418 40.4503492576904),NYX Hotel,,,hotel,,,,Calle del Aviador Zorita,34,28020.0,,,,-3.6979493984967418,40.4503492576904,-411656,4502933,nyx hotel,739
POINT (-3.6985116653432235 40.449899182498555),Apartamentos Plaza Basílica,,,hotel,,,,Calle del Aviador Zorita,27,,,,,-3.698511665343224,40.44989918249856,-411718,4502883,apartamentos plaza basílica,739
POINT (-3.7509240429191455 40.37420124154516),Centro Sociocultural García Lorca,,community_centre,,,,,Calle de Eugenia de Montijo,105,,,,,-3.7509240429191455,40.37420124154516,-417553,4494456,centro sociocultural garcía lorca,518
POINT (-3.7085749113014885 40.346310360874035),Centro Sociocultural Ágata,,community_centre,,,,,Calle del Doctor Martín Arévalo,2,,,,,-3.708574911301489,40.34631036087404,-412839,4491351,centro sociocultural ágata,131
POINT (-3.6908824456430693 40.37390427653905),Plaza de los Ojos de la Mezquita,,,,,,park,,,,,,,-3.690882445643069,40.37390427653905,-410869,4494423,plaza de los ojos de la mezquita,116
POINT (-3.7065649213423058 40.493207070164075),Sanitas Mirasierra,,hospital,,hospital,,,Calle de Nuria,40,,,Sanitas,,-3.7065649213423058,40.49320707016408,-412615,4507704,sanitas mirasierra,158
POINT (-3.7067758526602708 40.49292611236411),,,,,,,park,,,,,,,-3.706775852660271,40.49292611236411,-412638,4507673,,158
POINT (-3.7291772138864125 40.43802014152683),Complejo deportivo Zona Sur,,,,,,sports_centre,,,,,,,-3.729177213886413,40.43802014152683,-415132,4501560,complejo deportivo zona sur,87
POINT (-3.7286091 40.43897385),Centro de Evaluación Médico-Deportiva,,,,,,sports_centre,,,,,,,-3.7286091,40.43897385,-415069,4501667,centro de evaluación médico-deportiva,87
POINT (-3.709082496177555 40.41273673688396),,,,,,,park,,,,,,,-3.709082496177555,40.41273673688396,-412895,4498746,,1179
POINT (-3.70605545 40.3462303),Julianin,kiosk,,,,,,,,,,,,-3.70605545,40.3462303,-412558,4491342,julianin,131
POINT (-3.705702222060695 40.3472435377515),,,,,,,park,,,,,,,-3.705702222060695,40.3472435377515,-412519,4491455,,131
POINT (-3.708294677901028 40.34512413193114),Parvillas,,,,,,park,,,,,,,-3.708294677901028,40.34512413193114,-412807,4491219,parvillas,131
POINT (-3.6580866504494516 40.3940184769824),Dirección Civil de Gestión Ambiental Urbana,,,,,government,,,,,,,,-3.658086650449452,40.3940184769824,-407218,4496662,dirección civil de gestión ambiental urbana,611
POINT (-3.7085566773802854 40.34637715350095),Centro Sociocultural Ágata,,community_centre,,,,,,,,,,,-3.708556677380285,40.34637715350095,-412837,4491359,centro sociocultural ágata,131
POINT (-3.731088068066539 40.43835504906502),Pabellón Deportivo,,,,,,sports_centre,,,,,,,-3.731088068066539,40.43835504906502,-415345,4501598,pabellón deportivo,87
POINT (-3.6928819964210935 40.3720616679915),,,,,,,park,,,,,,,-3.6928819964210935,40.3720616679915,-411092,4494218,,116
POINT (-3.693254427994492 40.37525897402963),Centro Deportivo Municipal San Fermín,,,,,,sports_centre,Calle de San Mario,18,28041.0,,Ayuntamiento de Madrid,,-3.693254427994492,40.37525897402963,-411133,4494574,centro deportivo municipal san fermín,116
POINT (-3.6961729387791946 40.42712587405329),Plaza Santa Bárbara,,,,,,park,,,,,,,-3.6961729387791946,40.42712587405329,-411458,4500348,plaza santa bárbara,1087
POINT (-3.7304802810744713 40.442800940653285),,,,,,,park,,,,,,,-3.7304802810744713,40.442800940653285,-415277,4502093,,87
POINT (-3.7094014673968765 40.41238210900115),Zarito,,pub,,,,,Calle de la Cava Baja,28,28005.0,,,,-3.709401467396877,40.41238210900115,-412931,4498706,zarito,1179
POINT (-3.6935178892548075 40.41216295491954),Burger King,,fast_food,,,,,Paseo del Prado,26,28014.0,Burger King,Burger King,burger,-3.693517889254808,40.41216295491954,-411162,4498682,burger king,1072
POINT (-3.693596398901957 40.41240468712329),,vacant,,,,,,Paseo del Prado,24,,,,,-3.693596398901957,40.41240468712329,-411171,4498709,,1072
POINT (-3.693545480149806 40.41225379174635),,vacant,,,,,,Paseo del Prado,24,28014.0,,,,-3.693545480149806,40.41225379174635,-411165,4498692,,1072
POINT (-3.693595964569654 40.41249189908595),Caixabank,,bank,,,,,Paseo del Prado,22,28014.0,Caixabank,,,-3.693595964569654,40.41249189908595,-411171,4498719,caixabank,1072
POINT (-3.6938231432427115 40.41251405471278),La Tapería,,bar,,,,,Plaza de la Platería de Martínez,1,28014.0,,,,-3.693823143242712,40.41251405471278,-411196,4498721,la tapería,1072
POINT (-3.6938337305008613 40.41243092022025),Toy Panda,,fast_food,,,,,Calle de la Alameda,1,28014.0,,,asian,-3.693833730500861,40.41243092022025,-411198,4498712,toy panda,1072
POINT (-3.7085646007290074 40.415663836056325),Starbucks,,cafe,,,,,Calle Ciudad Rodrigo,5,28012.0,Starbucks,,coffee_shop,-3.708564600729008,40.415663836056325,-412837,4499072,starbucks,1225
POINT (-3.6848270999999992 40.451034750000005),Embajada de Nigeria,,,,,diplomatic,,Calle del Segre,23,28002.0,,,,-3.6848270999999992,40.451034750000005,-410195,4503009,embajada de nigeria,607
POINT (-3.6830683744720716 40.417325994146346),Monumento a Alfonso XII,,,viewpoint,,,,,,,,,,-3.683068374472072,40.417325994146346,-409999,4499257,monumento a alfonso xii,211
POINT (-3.7319393275867703 40.44006913507387),Gimnasio ETSAM,,,,,,fitness_centre,,,,,Universidad Politécnica de Madrid,,-3.7319393275867694,40.44006913507387,-415439,4501788,gimnasio etsam,87
POINT (-3.730540366649146 40.43954796629962),,,,,,,park,,,,,,,-3.730540366649146,40.43954796629962,-415284,4501730,,87
POINT (-3.6928306915532927 40.37461043709564),,,,,,,park,,,,,,,-3.6928306915532927,40.37461043709564,-411086,4494502,,116
POINT (-3.7531808034112517 40.37164571764617),Parque de Mesonero Romanos,,,,,,park,,,,,,,-3.753180803411252,40.37164571764617,-417804,4494172,parque de mesonero romanos,518
POINT (-3.752624755831646 40.37242207828446),,,,,,,park,,,,,,,-3.752624755831646,40.37242207828446,-417742,4494258,,518
POINT (-3.75088372098151 40.373646519687114),Aspafades,,,,,association,,,,,,,,-3.75088372098151,40.37364651968712,-417548,4494394,aspafades,518
POINT (-3.73178663308984 40.438955837605334),Escuela Técnica Superior de Edificación,,,,,university,,,,,,Universidad Politécnica de Madrid,,-3.73178663308984,40.43895583760533,-415422,4501665,escuela técnica superior de edificación,87
POINT (-3.6721284344797045 40.507187995507564),Centro Sociocultural Las Tablas,,community_centre,,,,,,,,,,,-3.672128434479705,40.50718799550757,-408781,4509260,centro sociocultural las tablas,145
POINT (-3.599801892535261 40.425738357682384),,,,,,,park,,,,,,,-3.599801892535261,40.425738357682384,-400730,4500193,,219
POINT (-3.7512294561687636 40.373558224111775),Kiosko Emperatriz,kiosk,,,,,,,,,,,,-3.751229456168764,40.373558224111775,-417587,4494385,kiosko emperatriz,518
POINT (-3.728472377974403 40.442092002889154),"Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas",,university,,,,,,,,,,,-3.728472377974403,40.442092002889154,-415054,4502014,"escuela técnica superior de ingeniería agronómica, alimentaria y de biosistemas",87
POINT (-3.709694682392891 40.395056661901144),,newsagent,,,,,,,,,,,,-3.709694682392891,40.39505666190114,-412963,4496778,,569
POINT (-3.688801295520572 40.38575387455541),,,,,,,park,,,,,,,-3.688801295520572,40.38575387455541,-410637,4495742,,299
POINT (-3.705143067601989 40.348269292220195),Jardín de Luis Pinilla Soliveres,,,,,,park,,,,,,,-3.705143067601989,40.3482692922202,-412457,4491569,jardín de luis pinilla soliveres,131
POINT (-3.7512010957740642 40.3735313893217),Plaza de la Emperatriz,,,,,,park,,,,,,,-3.751201095774064,40.3735313893217,-417584,4494382,plaza de la emperatriz,518
