param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_restaurant,amenity_rel_pharmacy,shop_rel_bakery,amenity_rel_post_box,amenity_rel_events_venue,shop_rel_supermarket,shop_rel_kiosk,shop_rel_hairdresser,amenity_rel_school,shop_rel_tobacco,shop_rel_butcher,shop_rel_convenience,amenity_rel_cafe,shop_rel_car,shop_rel_wholesale,shop_rel_stationery,shop_rel_yes,shop_rel_car_repair,shop_rel_greengrocer,amenity_rel_bar,amenity_rel_charging_station,amenity_rel_community_centre,amenity_rel_theatre,shop_rel_seafood,shop_rel_fishing,shop_rel_copyshop,amenity_rel_bank,amenity_rel_university,shop_rel_optician,shop_rel_dry_cleaning,shop_rel_jewelry,shop_rel_newsagent,shop_rel_florist,shop_rel_shoes,shop_rel_pyrotechnics,shop_rel_erotic,shop_rel_travel_agency,shop_rel_fireplace,shop_rel_hardware,shop_rel_variety_store,shop_rel_furniture,shop_rel_interior_decoration,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_veterinary,amenity_rel_exhibition_centre,amenity_rel_library,amenity_rel_clinic,amenity_rel_taxi,shop_rel_medical_supply,shop_rel_vacant,shop_rel_motorcycle,amenity_rel_pub,amenity_rel_doctors,amenity_rel_research_institute,shop_rel_computer,shop_rel_sports,shop_rel_books,amenity_rel_language_school,shop_rel_clothes,shop_rel_mall,amenity_rel_atm,shop_rel_lottery,shop_rel_beauty,shop_rel_funeral_directors,amenity_rel_hospital,amenity_rel_arts_centre,shop_rel_gift,amenity_rel_cinema,shop_rel_frozen_food,shop_rel_video_games,amenity_rel_biergarten,shop_rel_car_repair;car,shop_rel_games,shop_rel_laundry,amenity_rel_college,shop_rel_deli,shop_rel_pastry,shop_rel_perfumery,shop_rel_bicycle,shop_rel_ticket,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_electronics,shop_rel_paint,shop_rel_fabric,shop_rel_tailor,shop_rel_kitchen,shop_rel_neon_signs,shop_rel_mobile_phone,shop_rel_bed,shop_rel_sewing,shop_rel_department_store,shop_rel_toys,shop_rel_tattoo,shop_rel_music,shop_rel_appliance,shop_rel_herbalist,shop_rel_locksmith,amenity_rel_post_office,shop_rel_second_hand,shop_rel_photo,shop_rel_coffee,shop_rel_cosmetics,shop_rel_mobile_phone_accessories,shop_rel_houseware,shop_rel_frame,shop_rel_massage,shop_rel_dairy,amenity_rel_payment_centre,shop_rel_bathroom_furnishing,shop_rel_pet,shop_rel_nutrition_supplements,shop_rel_musical_instrument,shop_rel_pasta,shop_rel_health_food,shop_rel_hearing_aids,shop_rel_grocery,shop_rel_pet_grooming,shop_rel_lighting,shop_rel_electrical,shop_rel_watches,shop_rel_alcohol,shop_rel_storage_rental,shop_rel_general,shop_rel_rental,shop_rel_Roller_Skate_and_Longboard,amenity_rel_bicycle_rental,shop_rel_wine,shop_rel_trade,shop_rel_window_blind,shop_rel_estate_agent,shop_rel_bag,shop_rel_bookmaker,shop_rel_tarot,amenity_rel_bureau_de_change,shop_rel_doityourself,shop_rel_video,shop_rel_hunting,shop_rel_baby_goods,shop_rel_doors,shop_rel_chemist,shop_rel_repair,shop_rel_motorcycle_repair,shop_rel_pawnbroker,shop_rel_car_detail,shop_rel_telecommunication,shop_rel_tea,shop_rel_outdoor,shop_rel_shoe_repair,shop_rel_art,shop_rel_cheese,shop_rel_fashion_accessories,shop_rel_cannabis,shop_rel_wool,shop_rel_pottery,shop_rel_chocolate,shop_rel_fan,amenity_rel_money_transfer,shop_rel_honey,shop_rel_radiotechnics,shop_rel_party,shop_rel_wigs,shop_rel_craft,shop_rel_collector
Valencia_hdbscan_5_5,132,17,-0.3507742705882353,39.467724623529406,-0.3507917,39.4677897,9.364680000015245e-07,18153316.50411154,0.00043461926028456194,0.0007268728845089248,0.0002715353487219252,0.00036062981105712354,Yes,0.059,,0.059,,,0.059,,0.059,,,,,0.118,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,0.118,,0.059,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,0.059,,,,,,,,0.059,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,133,8,-0.37538408749999996,39.4554980375,-0.37545095,39.45549615,9.298390399978052e-07,8603639.614893869,0.00043771873401817906,0.0006948686397864705,0.00026200465376353385,0.00039515191679056496,Yes,0.125,0.125,,,,0.125,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,134,14,-0.3739291025197883,39.453394647753704,-0.37393165,39.453520850000004,3.0573330903704773e-06,4579154.3106948575,0.0004943388790712783,0.0015124383112225977,0.00040719848544197595,0.0004634130456538703,Yes,,,,0.071,,0.143,,0.071,,,,,,,,,,0.071,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,0.071,0.071,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,135,40,-0.3723888392595287,39.45068318576654,-0.37249655000000004,39.450679550000004,6.376158320003235e-06,6273369.949819518,0.000820963537526408,0.0014995756871110776,0.0005820660499359106,0.0006543292499392737,Yes,0.125,,,,,0.1,0.025,0.025,,,0.025,,,,,,,0.1,,0.1,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,0.025,,,,,0.05,,,,,,,,,,,0.05,,,0.025,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,136,19,-0.3506886421052632,39.4654826,-0.3508217,39.4652973,2.3773791999922304e-06,7991993.872942985,0.0005105233659046623,0.0011562736521317468,0.0003980697007412086,0.0004059752001750766,Yes,0.053,0.158,0.053,,,,,0.053,,,,,0.105,0.105,,,,,,0.105,,,,,,,,,,,,,,,,,,,,0.053,,0.053,0.105,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,0.053,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,137,13,-0.3482591604012898,39.464694302878726,-0.3481409,39.4646421,2.368300550569999e-06,5489168.170345263,0.0006883901408673653,0.0016238311200255473,0.0007341776025163319,0.00028618463202452173,Yes,,,0.077,,,0.077,,,,,,0.154,0.077,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,0.077,,,0.077,,,,0.077,,,,,,,,,,0.077,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,138,46,-0.39023511096718566,39.46948087863854,-0.38975935,39.469360300000005,1.1805658056021922e-05,3896436.757842225,0.0012445108410540937,0.0028861195588959655,0.0012862015286730884,0.0005713963113289872,Yes,0.174,0.022,0.065,0.022,,0.043,,0.065,0.022,,,0.022,0.022,,,,,,,0.043,,,,,,,0.043,,,,,,,,,,,,0.043,,0.065,,0.022,,,,,0.065,,,,,0.109,,,,,,,0.043,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,139,10,-0.38495178999999996,39.46471045,-0.38486775,39.46455485,9.542049000020732e-07,10479929.41555663,0.00040136179580474386,0.0008370251624659679,0.0002622032129856558,0.00035331309981362683,Yes,0.3,,,,,,,,,,0.1,,0.1,0.1,,,,,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,140,10,-0.38678912,39.466117219999994,-0.38677360000000005,39.46610645,6.875043600020317e-07,14545362.301368456,0.00027934326374729417,0.0005884715836787998,0.00024743137553673566,0.0002006152227526362,Yes,0.2,0.1,,0.1,,,,0.1,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,141,7,-0.3857859857142857,39.46645345714286,-0.3858344,39.466428,4.5063998999791014e-07,15533463.86332128,0.00024385889765263236,0.0004365989978135317,0.00018174848734737653,0.00022857433212342696,Yes,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,0.143,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,142,13,-0.3684875647697522,39.460171910326395,-0.3685165,39.4602011,3.5470010400006578e-06,3665067.997836727,0.0007830933323687108,0.0012938847783180816,0.0005785584167971205,0.0006232603824400643,Yes,0.308,,,,,,,,,,,,0.077,,,,,0.077,,,,,,,,,,,0.077,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,0.077,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,143,11,-0.3675606363636364,39.472614936363634,-0.3674713,39.4726475,8.87147490001349e-07,12399291.125744237,0.0003603845829750608,0.0006012499872673781,0.0003218456413554459,0.00022622843753710174,Yes,0.182,,0.091,,,0.091,,0.091,,0.091,,,,,,,,,,,,0.091,,,,,0.091,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,144,6,-0.38742576666666667,39.469721666666665,-0.3874569,39.4697735,5.0655332999776e-07,11844754.82576836,0.0002992227680122048,0.0004799649801989429,0.00022769037211871573,0.0002300597724252818,Yes,,,,,,,,,,,0.167,,0.167,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,145,14,-0.37371362697056354,39.45706686177567,-0.37384395000000004,39.4571148,1.2783122800053846e-06,10951940.475719305,0.0003939492881377779,0.0011273134912008305,0.000413745532780007,0.00022737917812185488,Yes,0.071,0.143,0.214,,,0.071,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,146,22,-0.36844581818181815,39.45503342272727,-0.36842685,39.455009849999996,8.75359269996534e-07,25132537.866523203,0.00030139500504771055,0.0008184039733391283,0.0003318427826496971,0.00016278040403552177,Yes,0.045,0.045,,,,,0.045,,,,,,,,,,,0.091,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455,0.091,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,147,6,-0.3685148,39.47163785,-0.36847635,39.47165165,3.410945999969206e-08,175904279.92862296,0.00011807565060831937,0.0002152019342387645,0.00012947217204223636,3.3773942123903214e-05,Yes,0.5,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,148,7,-0.3728810714285714,39.45416841428572,-0.3728524,39.4542124,1.2061214999985022e-07,58037270.706215695,0.0001586155145567648,0.0002410354026040113,9.68734773415601e-05,0.00013649682810104667,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,149,18,-0.3719333277777778,39.45574185555556,-0.37181474999999997,39.455863199999996,8.900940800005755e-07,20222581.41520092,0.0003675316147416362,0.0007609316938823989,0.00029343380439501285,0.0002824597989532761,Yes,,0.056,,,,,,0.167,,,,0.056,0.056,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,0.056,,,0.111,,,,,,,,0.278,,0.056,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,150,21,-0.370556880952381,39.45445462857143,-0.3705426,39.4544994,7.649709299977873e-07,27452023.569131892,0.00034649664281539993,0.0007199928843842782,0.00014304319567062102,0.000369707976320384,Yes,,,,,,,0.048,,,,,,,,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,151,8,-0.371771525,39.4577803375,-0.37178395,39.45785935,1.3491044999899343e-07,59298593.99371722,0.0002755851594968485,0.0004808975769596387,4.8312155561516537e-05,0.0003071140176590968,Yes,0.125,,,,,0.125,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,152,26,-0.37169793461538464,39.45663622307692,-0.37175009999999997,39.45662575,2.8742010000117654e-07,90459922.60072824,0.00021965021044126646,0.00040976078505105634,0.00011902933039415962,0.00021122796345296162,Yes,0.038,,,,,,,0.192,,,,,,,,,,,,,,,,,,,,,,0.038,,,,0.038,,,,,,,,,,,0.038,,,,,,0.385,,,,,,,,,0.038,,,0.038,,,,,,,,,,,,0.038,,,,,,,,,0.038,,,0.038,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,153,17,-0.36922033950254124,39.46224315599948,-0.3692861,39.4624323,3.582796223537071e-06,4744897.264410132,0.0006604723299892029,0.001236332510964727,0.00046654921760999054,0.0005390333182297791,Yes,0.471,,,,,,,,0.118,,,,0.059,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,154,5,-0.37223418,39.454677000000004,-0.372185,39.4547043,4.4047559999667464e-08,113513665.68404123,0.00010246181799003911,0.00020271114523175607,9.728081825313217e-05,6.312045627282985e-05,Yes,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,155,34,-0.3716536647058823,39.454145205882355,-0.37164569999999997,39.4542949,1.476379340002899e-06,23029311.69433273,0.0004398610366910286,0.0007997371134884746,0.0002801795179589989,0.0003878402414732973,Yes,0.059,,,,,,,0.088,,,0.029,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,0.529,,0.059,,,,,,,0.029,,,0.029,,,,,0.029,,,,,,,0.029,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,156,7,-0.3626271142857143,39.46228707142857,-0.3626054,39.4622991,5.235536099994773e-07,13370168.529650647,0.0002871172338883577,0.0005867095566615506,0.0001868497060555892,0.0002716316819007706,Yes,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,0.143,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,157,6,-0.36730555,39.47119143333333,-0.3673282,39.47118315,1.751911200007869e-07,34248311.215620115,0.0002356875878870997,0.0003701465569352831,0.00023420878684057814,9.184849239702549e-05,Yes,0.333,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,0.167,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,158,7,-0.3641383428571428,39.461865571428575,-0.3641199,39.4620056,6.44027999999443e-07,10869092.648155132,0.0003539306557158585,0.0006953427457657412,0.00022077603297164912,0.0003203895473337875,Yes,0.143,0.143,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,159,6,-0.3836973166666667,39.47359255,-0.3837347,39.47363235,3.020626999985637e-07,19863425.706081983,0.0002565091426828616,0.0004556274970952169,0.00013523627985451495,0.00025924242676072704,Yes,0.167,0.167,0.167,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,160,6,-0.3645485,39.46310843333334,-0.3645014,39.46315335,2.2735169999960862e-07,26390829.71453624,0.0002101808233217458,0.000359257907980404,0.00016427027525797925,0.00016312919896594211,Yes,0.167,,0.167,,,,,0.167,,,,,0.167,,,,,,,,,,,,,,,,0.167,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,161,13,-0.3656852538461538,39.46369892307692,-0.3656308,39.4637018,6.606720000024683e-07,19676934.99944213,0.00031773481149547224,0.0005111697884871403,0.00028468451530498423,0.00019341653001506904,Yes,0.231,,,,,,,0.154,,0.077,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,0.077,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,162,13,-0.3840627692307693,39.47169548461538,-0.3840953,39.4716529,3.6351537000183573e-07,35761899.145927034,0.00024399239460753196,0.00044231360136946996,0.0001430033425355213,0.0002335169005459768,Yes,,0.077,,,,,,,,,,,0.154,,,,,,0.077,,,,0.077,,,,0.077,,,,,,,,,,,,,,0.077,,0.077,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,163,7,-0.385727788222336,39.47251613857717,-0.3857237,39.4727584,3.101155417681683e-07,22572232.14318281,0.0003092623825515237,0.0006617134229201075,0.00012018176466557311,0.00032116196118282044,Yes,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,164,6,-0.3654373833333333,39.46555335,-0.36547555,39.4654738,2.7604143000077983e-07,21735867.691973083,0.0002733580777392694,0.00036222237568127595,0.0002183309064750598,0.00017613964866929218,Yes,0.167,,0.167,,,,,,,,,,0.167,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,165,8,-0.385668,39.4703204625,-0.38567635,39.470265999999995,4.161824800009421e-07,19222337.278546397,0.0002510284726915897,0.0004986123608659886,0.00016284396672889588,0.0002310776002643309,Yes,,,0.25,,,,0.125,,,,,,,,,,,,,,,,,,,,0.125,,0.125,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,166,25,-0.38439448246593494,39.47050452384613,-0.3844436,39.4704111,3.005668163243905e-06,8317618.12755086,0.0005712534063852166,0.001465826578631139,0.0005912682312057794,0.000313953274988645,Yes,0.08,0.04,0.04,,,,0.04,0.04,,0.04,,0.04,0.08,,,,,,,,,,,,,,0.04,,,,0.04,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,0.04,,0.12,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,167,6,-0.38493285,39.47561563333334,-0.38496715000000004,39.475637000000006,4.1861070000009165e-07,14333126.21965632,0.00032367680630520523,0.0007241446358346537,0.00037821429441521555,0.00011364206478670251,Yes,,0.167,,0.167,,,,,,,,0.333,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,168,15,-0.37026689999999995,39.46407297333334,-0.3702243,39.4640311,1.716953760008497e-06,8736403.011765307,0.0005051897737124536,0.0010007741790161555,0.00046025730195185013,0.00031290048996820903,Yes,0.267,0.067,,,,,0.067,,,,,,0.133,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,0.133,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,169,5,-0.36809328,39.465606120000004,-0.3681387,39.4655849,4.4141992999966685e-07,11327082.580987617,0.00030111751539276525,0.0005081763756763464,0.0001746720057708121,0.0002981235341257544,No,0.2,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,170,28,-0.3672362607142857,39.46434336428571,-0.36729815,39.464437700000005,4.155881859992666e-06,6737438.874176615,0.0008761003784889326,0.0015319689461961356,0.0004064826198527413,0.0008659638367634081,Yes,0.179,0.036,0.107,0.036,,0.036,,0.036,,,,,0.179,,,,,,,,,,,,,,0.036,,,,,,0.036,,,,,,,,,,,,0.036,,,,,,,0.036,0.071,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,
Valencia_hdbscan_5_5,171,7,-0.36525004285714285,39.46747592857143,-0.3651794,39.4674993,8.098723199995318e-07,8643337.75477602,0.00043329510638442866,0.0006680278895580627,0.00022165178518919118,0.00042542269975836644,No,0.714,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
