geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,madrid_hdbscan_5_5
POINT (-3.7113586 40.4394458),Piojitos No,,clinic,,clinic,,,,,,,,,-3.7113586,40.4394458,-413148,4501719,piojitos no,981
POINT (-3.7114639 40.4394099),Cañas Y Barro,,restaurant,,,,,Avenida de Filipinas,4,,,,,-3.7114639,40.4394099,-413160,4501715,cañas y barro,981
POINT (-3.7115142 40.4393928),Quintaesencia,,,,alternative,,,Avenida de Filipinas,4,,,,,-3.7115142,40.4393928,-413166,4501713,quintaesencia,981
POINT (-3.7115846 40.4393652),Libros Melior,books,,,,,,Avenida de Filipinas,4,,,,,-3.7115846,40.4393652,-413174,4501710,libros melior,981
POINT (-3.7039447 40.4372181),Patricia,clothes,,,,,,,,,,,,-3.7039447,40.4372181,-412323,4501471,patricia,1145
POINT (-3.6864093 40.4681331),Asepeyo,,clinic,,clinic,,,,,,,Asepeyo,,-3.6864093,40.4681331,-410371,4504913,asepeyo,678
POINT (-3.711702 40.4387967),Sapphirs,beauty,,,,,,Calle de Cea Bermúdez,35,,,,,-3.711702,40.4387967,-413187,4501647,sapphirs,981
POINT (-3.7113737 40.4387743),Movistar,mobile_phone,,,,,,Calle de Cea Bermúdez,33,,,,,-3.7113737,40.4387743,-413150,4501644,movistar,981
POINT (-3.7112699 40.4383928),Hugo Bikes,motorcycle_repair,,,,,,Calle de Blasco de Garay,67,,,,,-3.7112699,40.4383928,-413139,4501602,hugo bikes,981
POINT (-3.7109539 40.4394857),MtR,,,,,company,,Calle de Blasco de Garay,98,,,,,-3.7109539,40.4394857,-413103,4501724,mtr,981
POINT (-3.7109815 40.4392146),Navalon Estética,beauty,,,,,,Calle de Blasco de Garay,94,,,,,-3.7109815,40.4392146,-413106,4501693,navalon estética,981
POINT (-3.7109855 40.43918),,vacant,,,,,,Calle de Blasco de Garay,94,,,,,-3.7109855,40.43918,-413107,4501690,,981
POINT (-3.7109866 40.4390607),Imagen,hairdresser,,,,,,Calle de Blasco de Garay,94,,,,,-3.7109866,40.4390607,-413107,4501676,imagen,981
POINT (-3.7109413 40.4390476),Lashes & More,beauty,,,,,,Calle de Blasco de Garay,94,,,,,-3.7109413,40.4390476,-413102,4501675,lashes & more,981
POINT (-3.710862 40.4390467),La Rasilla,,restaurant,,,,,Calle de Blasco de Garay,94,,,,,-3.710862,40.4390467,-413093,4501675,la rasilla,981
POINT (-3.7105765 40.4390331),telepizza,,restaurant,,,,,Calle de Cea Bermúdez,38,,,,,-3.7105765,40.4390331,-413061,4501673,telepizza,981
POINT (-3.7105018 40.4390301),Cea 36,optician,,,,,,Calle de Cea Bermúdez,36,,,,,-3.7105018,40.4390301,-413053,4501673,cea 36,981
POINT (-3.7103691 40.4390279),La Casa Del Enfermo,medical_supply,,,,,,Calle de Cea Bermúdez,36,,,,,-3.7103691,40.4390279,-413038,4501673,la casa del enfermo,981
POINT (-3.7102617 40.4390213),Andes,,restaurant,,,,,Calle de Cea Bermúdez,34,,,,,-3.7102617,40.4390213,-413026,4501672,andes,981
POINT (-3.710218 40.4390165),Nilo,clothes,,,,,,Calle de Cea Bermúdez,34,,,,,-3.710218,40.4390165,-413021,4501671,nilo,981
POINT (-3.7100698 40.4390244),Carrefour Market,supermarket,,,,,,Calle de Cea Bermúdez,34,,,,,-3.7100698,40.4390244,-413005,4501672,carrefour market,981
POINT (-3.7100365 40.4399041),The Art Of Beauty,beauty,,,,,,Calle de Galileo,93,,,,,-3.7100365,40.4399041,-413001,4501770,the art of beauty,981
POINT (-3.7100285 40.4393759),Inmuga Homes,,,,,estate_agent,,Calle de Galileo,89,,,,,-3.7100285,40.4393759,-413000,4501711,inmuga homes,981
POINT (-3.7100222 40.4396531),Quelter,,,,physiotherapist,,,Calle de Galileo,93,,,,,-3.7100222,40.4396531,-413000,4501742,quelter,981
POINT (-3.7100101 40.439706),Pioro,pastry,,,,,,Calle de Galileo,93,,,,,-3.7100101,40.439706,-412998,4501748,pioro,981
POINT (-3.6749267 40.4297193),Best,,restaurant,,,,,,,,,,,-3.6749267,40.4297193,-409093,4500636,best,908
POINT (-3.7636398 40.3856835),Calzados Europa,shoes,,,,,,,,,,,,-3.7636398,40.3856835,-418968,4495734,calzados europa,227
POINT (-3.763805 40.385717),I Love Nails,beauty,,,,,,,,,,,,-3.763805,40.385717,-418987,4495738,i love nails,227
POINT (-3.7635282 40.3856649),BOB Boutique,hairdresser_supply,,,,,,,,,,,,-3.7635282,40.3856649,-418956,4495732,bob boutique,227
POINT (-3.7636646 40.3859201),100 Montaditos,,restaurant,,,,,,,,100 Montaditos,,sandwich,-3.7636646,40.3859201,-418971,4495761,100 montaditos,227
POINT (-3.7639865 40.3858558),Inmobiliaria y Asesoría Ay,,,,,financial_advisor,,,,,,,,-3.7639865,40.3858558,-419007,4495753,inmobiliaria y asesoría ay,227
POINT (-3.7639024 40.3860061),Clínica Dental Plaza Aluche,,dentist,,dentist,,,,,,,,,-3.7639024,40.3860061,-418998,4495770,clínica dental plaza aluche,227
POINT (-3.7639976 40.3859846),4 Lados,kitchen,,,,,,,,,,,,-3.7639976,40.3859846,-419008,4495768,4 lados,227
POINT (-3.764192 40.385956),Tus Uñas,beauty,,,,,,,,,,,,-3.764192,40.385956,-419030,4495765,tus uñas,227
POINT (-3.7637335 40.3867379),Game,video_games,,,,,,,,,Game,,,-3.7637335,40.3867379,-418979,4495852,game,227
POINT (-3.7637795 40.3867864),Gilgo,perfumery,,,,,,,,,,,,-3.7637795,40.3867864,-418984,4495857,gilgo,227
POINT (-3.7636875 40.3866934),Poveda,optician,,,,,,,,,,,,-3.7636875,40.3866934,-418974,4495847,poveda,227
POINT (-3.7636539 40.3866139),Decimas,clothes,,,,,,,,,Decimas,,,-3.7636539,40.3866139,-418970,4495838,decimas,227
POINT (-3.7636468 40.3865748),Orange,mobile_phone,,,,,,,,,Orange,,,-3.7636468,40.3865748,-418969,4495834,orange,227
POINT (-3.7636344 40.3865451),La Tahona de Aluche,pastry,,,,,,,,,,,,-3.7636344,40.3865451,-418968,4495830,la tahona de aluche,227
POINT (-3.7640538 40.3866044),Loterías y Apuestas del Estado,lottery,,,,,,,,,Loterías y Apuestas del Estado,,,-3.7640538,40.3866044,-419014,4495837,loterías y apuestas del estado,227
POINT (-3.7638663 40.386351),Artemisa,health_food,,,,,,,,,,,,-3.7638663,40.386351,-418994,4495809,artemisa,227
POINT (-3.7639866 40.3863793),Belros,confectionery,,,,,,,,,Belros,,,-3.7639866,40.3863793,-419007,4495812,belros,227
POINT (-3.7638946 40.38644),Mister Bocaty,,pub,,,,,,,,,,,-3.7638946,40.38644,-418997,4495819,mister bocaty,227
POINT (-3.7637052 40.3863874),Orange,mobile_phone,,,,,,,,,Orange,Jazztel,,-3.7637052,40.3863874,-418976,4495813,orange,227
POINT (-3.7634433 40.3856771),Elena Hernández,shoes,,,,,,,,,,,,-3.7634433,40.3856771,-418947,4495734,elena hernández,227
POINT (-3.7633435 40.3862075),Pollería Ben-Car,butcher,,,,,,,,,,,,-3.7633435,40.3862075,-418935,4495793,pollería ben-car,227
POINT (-3.7632552 40.3862281),Casquería Os-Car,butcher,,,,,,,,,,,,-3.7632552,40.3862281,-418926,4495795,casquería os-car,227
POINT (-3.7635699 40.3863821),Pollería Ben-Car,butcher,,,,,,,,,,,,-3.7635699,40.3863821,-418961,4495812,pollería ben-car,227
POINT (-3.7634511 40.3864061),Costa Marina,seafood,,,,,,,,,,,,-3.7634511,40.3864061,-418947,4495815,costa marina,227
POINT (-3.7635463 40.3863398),Charcutería Los Maragatos,deli,,,,,,,,,,,,-3.7635463,40.3863398,-418958,4495807,charcutería los maragatos,227
POINT (-3.7634832 40.3863091),Rodilla,,fast_food,,,,,,,,Rodilla,,sandwich,-3.7634832,40.3863091,-418951,4495804,rodilla,227
POINT (-3.7635047 40.3862622),Variantes Flori,deli,,,,,,,,,,,,-3.7635047,40.3862622,-418953,4495799,variantes flori,227
POINT (-3.7632807 40.3863664),Tómate La Fruta,greengrocer,,,,,,,,,,,,-3.7632807,40.3863664,-418928,4495810,tómate la fruta,227
POINT (-3.7632593 40.3863112),González Valle,butcher,,,,,,,,,,,,-3.7632593,40.3863112,-418926,4495804,gonzález valle,227
POINT (-3.7638024 40.3866289),Dephilfac,beauty,,,,,,,,,,,,-3.7638024,40.3866289,-418986,4495840,dephilfac,227
POINT (-3.6751906 40.4285977),Phone,mobile_phone,,,,,,,,,,,,-3.6751906,40.4285977,-409122,4500511,phone,908
POINT (-3.6748919 40.428589),Fatiga,,restaurant,,,,,,,,,,,-3.6748919,40.428589,-409089,4500511,fatiga,908
POINT (-3.6750046 40.4287621),Luspar,,cafe,,,,,,,,,,,-3.6750046,40.4287621,-409102,4500530,luspar,908
POINT (-3.6750017 40.4285908),Casa Vila de Cruces,,restaurant,,,,,,,,,,,-3.6750017,40.4285908,-409101,4500511,casa vila de cruces,908
POINT (-3.6747957 40.4285869),Kokoro,,restaurant,,,,,,,,,,,-3.6747957,40.4285869,-409078,4500510,kokoro,908
POINT (-3.7164148 40.4371453),English First,,language_school,,,,,Calle de Hilarión Eslava,50,,,,,-3.7164148,40.4371453,-413711,4501463,english first,1019
POINT (-3.7155487 40.4365854),Donoso,paint,,,,,,Calle de Donoso Cortés,82,,,,,-3.7155487,40.4365854,-413615,4501401,donoso,1019
POINT (-3.715647 40.436595),Verde,laundry,,,,,,Calle de Donoso Cortés,82,,,,,-3.715647,40.436595,-413626,4501402,verde,1019
POINT (-3.715697 40.4365976),,antiques,,,,,,Calle de Donoso Cortés,82,,,,,-3.715697,40.4365976,-413631,4501402,,1019
POINT (-3.7163804 40.437668),Head Spa,massage,,,,,,Calle de Hilarión Eslava,54,,,,,-3.7163804,40.437668,-413707,4501521,head spa,1019
POINT (-3.7163906 40.4375622),Jaspem,,,,,estate_agent,,Calle de Hilarión Eslava,54,,,,,-3.7163906,40.4375622,-413709,4501509,jaspem,1019
POINT (-3.7163974 40.4374699),,tobacco,,,,,,,,,,,,-3.7163974,40.4374699,-413709,4501499,,1019
POINT (-3.7164033 40.4372964),,vacant,,,,,,Calle de Hilarión Eslava,52,,,,,-3.7164033,40.4372964,-413710,4501480,,1019
POINT (-3.7164208 40.4370917),Pestaña Motor,car_repair,,,,,,Calle de Hilarión Eslava,50,,,,,-3.7164208,40.4370917,-413712,4501457,pestaña motor,1019
POINT (-3.7164309 40.4369937),Dia,supermarket,,,,,,Calle de Hilarión Eslava,48,,,,,-3.7164309,40.4369937,-413713,4501446,dia,1019
POINT (-3.7164335 40.4369685),,vacant,,,,,,Calle de Hilarión Eslava,46,,,,,-3.7164335,40.4369685,-413713,4501443,,1019
POINT (-3.7164343 40.4368492),Mala Bernad,beauty,,,,,,Calle de Hilarión Eslava,44,,,,,-3.7164343,40.4368492,-413713,4501430,mala bernad,1019
POINT (-3.7164428 40.4367679),,vacant,,,,,,Calle de Hilarión Eslava,44,,,,,-3.7164428,40.4367679,-413714,4501421,,1019
POINT (-3.7161733 40.4366279),Come,,restaurant,,,,,Calle de Donoso Cortés,90,,,,,-3.7161733,40.4366279,-413684,4501405,come,1019
POINT (-3.7161411 40.4366208),Gaytan,frame,,,,,,Calle de Donoso Cortés,88,,,,,-3.7161411,40.4366208,-413681,4501405,gaytan,1019
POINT (-3.7158741 40.4366066),Comiber,medical_supply,,,,,,Calle de Donoso Cortés,86,,,,,-3.7158741,40.4366066,-413651,4501403,comiber,1019
POINT (-3.7162369 40.4366331),Vital Experience,beauty,,,,,,Calle de Donoso Cortés,90,,,,,-3.7162369,40.4366331,-413691,4501406,vital experience,1019
POINT (-3.7634548 40.3857491),Personalización Screen,clothes,,,,,,,,,,,,-3.7634548,40.3857491,-418948,4495742,personalización screen,227
POINT (-3.763559 40.3857329),Sacorium,clothes,,,,,,,,,,,,-3.763559,40.3857329,-418959,4495740,sacorium,227
POINT (-3.763583 40.3858185),Party Store,party,,,,,,,,,,,,-3.763583,40.3858185,-418962,4495749,party store,227
POINT (-3.7634767 40.3858467),Kasual,clothes,,,,,,,,,,,,-3.7634767,40.3858467,-418950,4495752,kasual,227
POINT (-3.7633811 40.3858167),Aromas Artesanales,perfumery,,,,,,,,,,,,-3.7633811,40.3858167,-418940,4495749,aromas artesanales,227
POINT (-3.7635435 40.3858974),Gran Vía Sport,sports,,,,,,,,,,,,-3.7635435,40.3858974,-418958,4495758,gran vía sport,227
POINT (-3.7635817 40.3858937),Joyería Relojería 23 de Oros,jewelry,,,,,,,,,,,,-3.7635817,40.3858937,-418962,4495758,joyería relojería 23 de oros,227
POINT (-3.7636729 40.3858526),El Jardín de los Sueños,yes,,,,,,,,,,,,-3.7636729,40.3858526,-418972,4495753,el jardín de los sueños,227
POINT (-3.7637304 40.3857987),QQ Moda,clothes,,,,,,,,,,,,-3.7637304,40.3857987,-418978,4495747,qq moda,227
POINT (-3.763788 40.3857845),Deportes Madrid,sports,,,,,,,,,,,,-3.763788,40.3857845,-418985,4495746,deportes madrid,227
POINT (-3.7038719 40.4370585),La Venganza De Malinche,,restaurant,,,,,Calle de Bravo Murillo,32,,,,mexican,-3.7038719,40.4370585,-412315,4501453,la venganza de malinche,1145
POINT (-3.7101426 40.4378779),,vacant,,,,,,Calle de Galileo,77,,,,,-3.7101426,40.4378779,-413013,4501545,,981
POINT (-3.7101494 40.4378061),Tosty,,cafe,,,,,Calle de Galileo,75,,,,,-3.7101494,40.4378061,-413014,4501537,tosty,981
POINT (-3.7101552 40.4376633),Saninatur,herbalist,,,,,,Calle de Galileo,75,,,,,-3.7101552,40.4376633,-413014,4501521,saninatur,981
POINT (-3.7101594 40.4376382),,tobacco,,,,,,Calle de Galileo,75,,,,,-3.7101594,40.4376382,-413015,4501518,,981
POINT (-3.7101148 40.438221),Hillary,hairdresser,,,,,,Calle de Galileo,81,,,,,-3.7101148,40.438221,-413010,4501583,hillary,981
POINT (-3.7108491 40.4387596),Santander,,bank,,,,,Calle de Cea Bermúdez,31,,,,,-3.7108491,40.4387596,-413092,4501643,santander,981
POINT (-3.7104314 40.4387473),,vacant,,,,,,Calle de Cea Bermúdez,27,,,,,-3.7104314,40.4387473,-413045,4501641,,981
POINT (-3.7100871 40.4385558),,convenience,,,,,,Calle de Galileo,83,,,,,-3.7100871,40.4385558,-413007,4501620,,981
POINT (-3.7101138 40.4381883),,greengrocer,,,,,,Calle de Galileo,79,,,,,-3.7101138,40.4381883,-413010,4501579,,981
POINT (-3.7101023 40.438407),Man Du,hairdresser,,,,,,Calle de Galileo,83,,,,,-3.7101023,40.438407,-413009,4501603,man du,981
POINT (-3.7101038 40.4383583),Camperos Malagueños,,fast_food,,,,,Calle de Galileo,81,,,,,-3.7101038,40.4383583,-413009,4501598,camperos malagueños,981
POINT (-3.7105317 40.4390316),La Mítica,,restaurant,,,,,Calle de Cea Bermúdez,38,,,,,-3.7105317,40.4390316,-413056,4501673,la mítica,981
POINT (-3.7097678 40.4391905),Supercor,convenience,,,,,,Calle de Galileo,102,,,,,-3.7097678,40.4391905,-412971,4501691,supercor,981
POINT (-3.7097633 40.4393563),Vallehermoso Wagen,car,,,,,,Calle de Galileo,102,,,,,-3.7097633,40.4393563,-412971,4501709,vallehermoso wagen,981
POINT (-3.7097495 40.4397404),Centro De Óptica Avanzada,optician,,,,,,Calle de Galileo,108,,,,,-3.7097495,40.4397404,-412969,4501752,centro de óptica avanzada,981
POINT (-3.6793233 40.4863476),Mobility-Centro,car,,,,,,Calle de la Isla de Java,7,28034,Mercedes-Benz,,,-3.6793233,40.4863476,-409582,4506940,mobility-centro,42
POINT (-3.7096653 40.4387099),La Trajeria,clothes,,,,,,Calle de Cea Bermúdez,23,,,,,-3.7096653,40.4387099,-412960,4501637,la trajeria,981
POINT (-3.709524 40.4387025),,lottery,,,,,,Calle de Cea Bermúdez,21,,,,,-3.709524,40.4387025,-412944,4501636,,981
POINT (-3.7094649 40.4386999),,lottery,,,,,,Calle de Cea Bermúdez,21,,,,,-3.7094649,40.4386999,-412938,4501636,,981
POINT (-3.7094475 40.4387046),El Colmado Del Tomate,greengrocer,,,,,,Calle de Cea Bermúdez,21,,,,,-3.7094475,40.4387046,-412936,4501637,el colmado del tomate,981
POINT (-3.7150862 40.4365674),Balloon,,events_venue,,,,,Calle de Donoso Cortés,80,,,,,-3.7150862,40.4365674,-413563,4501399,balloon,1019
POINT (-3.7150149 40.4365665),BM,supermarket,,,,,,Calle de Donoso Cortés,80,,,,,-3.7150149,40.4365665,-413555,4501399,bm,1019
POINT (-3.674944 40.430032),Fiscalía ante el Tribunal Constitucional,,,,,government,,Calle de José Ortega y Gasset,57,28006,,,,-3.674944,40.430032,-409095,4500671,fiscalía ante el tribunal constitucional,908
POINT (-3.6936739 40.406848),Eva Salabart Interiorismo Madrid,interior_decoration,,,,,,Paseo de Santa María de la Cabeza,1,28045,,Eva Cabañas Sanz,,-3.6936739,40.406848,-411180,4498090,eva salabart interiorismo madrid,966
POINT (-3.7076854 40.4761987),Lavandera Autoservicio,laundry,,,,,,Plaza de Corcubión,2,,,,,-3.7076854,40.4761987,-412740,4505810,lavandera autoservicio,482
POINT (-3.7152558 40.4372492),Pattaya,,restaurant,,,,,,,,,,thai,-3.7152558,40.4372492,-413582,4501475,pattaya,1019
POINT (-3.7152603 40.4371007),,convenience,,,,,,,,,,,,-3.7152603,40.4371007,-413583,4501458,,1019
POINT (-3.7152709 40.4370355),Fisioterapia Gaztambide,,,,physiotherapist,,,,,,,,,-3.7152709,40.4370355,-413584,4501451,fisioterapia gaztambide,1019
POINT (-3.7152762 40.4369924),Mamur-50,copyshop,,,,,,Calle de Gaztambide,50,,,,,-3.7152762,40.4369924,-413585,4501446,mamur-50,1019
POINT (-3.7152842 40.4368299),Clínica Alpha,,clinic,,clinic,,,Calle de Gaztambide,50,,,,,-3.7152842,40.4368299,-413585,4501428,clínica alpha,1019
POINT (-3.715291 40.4367489),Updog,pet_grooming,,,,,,Calle de Gaztambide,50,,,,,-3.715291,40.4367489,-413586,4501419,updog,1019
POINT (-3.7152794 40.4366039),Clarel,perfumery,,,,,,,,,,,,-3.7152794,40.4366039,-413585,4501403,clarel,1019
POINT (-3.7683756 40.3763607),Gabo Nails,beauty,,,,,,,,,,,,-3.7683756,40.3763607,-419496,4494696,gabo nails,256
POINT (-3.7684131 40.3764588),Beauty & Hair,beauty,,,,,,,,,,,,-3.7684131,40.3764588,-419500,4494707,beauty & hair,256
POINT (-3.7686586 40.3767408),Nutricionista Carolina Alves,,clinic,,clinic,,,,,,,,,-3.7686586,40.3767408,-419527,4494739,nutricionista carolina alves,256
POINT (-3.7092358 40.4389836),Dainese,motorcycle,,,,,,Calle de Cea Bermúdez,28,,,,,-3.7092358,40.4389836,-412912,4501668,dainese,981
POINT (-3.7084192 40.4389533),Folder,stationery,,,,,,Calle de Cea Bermúdez,24,,,,,-3.7084192,40.4389533,-412821,4501664,folder,986
POINT (-3.6932382 40.4051547),Autoservicio,convenience,,,,,,,,,,,,-3.6932382,40.4051547,-411131,4497902,autoservicio,966
POINT (-3.6793861 40.4580908),Nuevo Gerardo,,restaurant,,,,,Avenida de Alberto Alcocer,46,28016,,,spanish,-3.6793861,40.4580908,-409589,4503795,nuevo gerardo,618
POINT (-3.6627736 40.4251684),Casa Crimi,,restaurant,,,,,Paseo del Marqués de Zafra,44,28028,,,italian,-3.6627736,40.4251684,-407740,4500130,casa crimi,570
POINT (-3.7154881 40.4335354),El Faro,books,,,,,,Calle de Gaztambide,24,,,,,-3.7154881,40.4335354,-413608,4501061,el faro,1009
POINT (-3.7081252 40.4390714),Maximale,,,,,architect,,Calle de Vallehermoso,94,,,,,-3.7081252,40.4390714,-412788,4501677,maximale,986
POINT (-3.70812 40.4391569),Asturianos,,bar,,,,,Calle de Vallehermoso,94,,,,,-3.70812,40.4391569,-412788,4501687,asturianos,986
POINT (-3.7081139 40.4392146),Old Bar Lujam,,bar,,,,,Calle de Vallehermoso,96,,,,,-3.7081139,40.4392146,-412787,4501693,old bar lujam,986
POINT (-3.708106 40.439324),Madrivet,,veterinary,,,,,Calle de Vallehermoso,98,,,,,-3.708106,40.439324,-412786,4501706,madrivet,986
POINT (-3.7080991 40.4394002),La Esquina Del 98,,restaurant,,,,,Calle de Vallehermoso,98,,,,,-3.7080991,40.4394002,-412786,4501714,la esquina del 98,986
POINT (-3.7079466 40.4394075),Mr Long,copyshop,,,,,,Galería de Vallehermoso,4,,,,,-3.7079466,40.4394075,-412769,4501715,mr long,986
POINT (-3.6788317 40.4857369),Mobility-Centro,car,,,,,,Calle de la Isla de Java,5,28034,Mercedes-Benz,,,-3.6788317,40.4857369,-409528,4506872,mobility-centro,42
POINT (-3.7114199 40.4243711),Mango,clothes,,,,,,,,,Mango,,,-3.7114199,40.4243711,-413155,4500041,mango,1114
POINT (-3.7646737 40.3849449),,,charging_station,,,,,,,,,,,-3.7646737,40.3849449,-419083,4495652,,227
POINT (-3.6937493 40.4044711),Profilingua,,,,,educational_institution,,Paseo de las Delicias,30,28045,,,,-3.6937493,40.4044711,-411188,4497826,profilingua,966
POINT (-3.6748121 40.4297201),As Padriñas Novas,,restaurant,,,,,Calle de José Ortega y Gasset,66,,,,,-3.6748121,40.4297201,-409080,4500636,as padriñas novas,908
POINT (-3.6751788 40.4288859),Modas Paloma,clothes,,,,,,Calle del Conde de Peñalver,36,,,,,-3.6751788,40.4288859,-409121,4500544,modas paloma,908
POINT (-3.6751441 40.4293822),Taiga,,cafe,,,,,Calle del Conde de Peñalver,44,,,,,-3.6751441,40.4293822,-409117,4500599,taiga,908
POINT (-3.6755077 40.4300644),Workcenter,copyshop,,,,,,Calle del Conde de Peñalver,,,,,,-3.6755077,40.4300644,-409158,4500675,workcenter,908
POINT (-3.6751612 40.4290789),Ford,car_repair,,,,,,Calle del Conde de Peñalver,36,,Ford,Deysa,,-3.6751612,40.4290789,-409119,4500565,ford,908
POINT (-3.6792458 40.4261779),Le Sweet,,cafe,,,,,Calle de Hermosilla,67,,,,,-3.6792458,40.4261779,-409574,4500242,le sweet,902
POINT (-3.7639212 40.3863696),Bárbaros Barber Shop,hairdresser,,,,,,,,,,,,-3.7639212,40.3863696,-419000,4495811,bárbaros barber shop,227
POINT (-3.7640124 40.386577),Team Foto,photo,,,,,,,,,,,,-3.7640124,40.386577,-419010,4495834,team foto,227
POINT (-3.7639856 40.3866812),Roselin,jewelry,,,,,,,,,,,,-3.7639856,40.3866812,-419007,4495845,roselin,227
POINT (-3.7639105 40.3865136),Lyne's,perfumery,,,,,,,,,,,,-3.7639105,40.3865136,-418999,4495827,lyne's,227
POINT (-3.71144 40.424618),RedBar,,restaurant,,,,,,,,,,,-3.71144,40.424618,-413158,4500068,redbar,1114
POINT (-3.7070757 40.4261932),Zorro,,fast_food,,,,,,,,,,kebab,-3.7070757,40.4261932,-412672,4500244,zorro,1329
POINT (-3.7640185 40.3857511),Cerámica y Accesorios Julietta,fashion_accessories,,,,,,,,,,,,-3.7640185,40.3857511,-419011,4495742,cerámica y accesorios julietta,227
POINT (-3.7635694 40.3861867),I'm Here,fashion_accessories,,,,,,,,,,,,-3.7635694,40.3861867,-418961,4495790,i'm here,227
POINT (-3.59776 40.3683913),Rodilla,,fast_food,,,,,,,,,,sandwich,-3.59776,40.3683913,-400503,4493809,rodilla,67
POINT (-3.5977984 40.3684654),Subway,,fast_food,,,,,,,,,,sandwich,-3.5977984,40.3684654,-400507,4493818,subway,67
POINT (-3.5980393 40.3691271),Friday's,,fast_food,,,,,,,,,,american,-3.5980393,40.3691271,-400534,4493891,friday's,67
POINT (-3.5979251 40.3689143),Carl's Jr.,,fast_food,,,,,,,,,,burger,-3.5979251,40.3689143,-400521,4493868,carl's jr.,67
POINT (-3.5979703 40.3687747),Udon,,fast_food,,,,,,,,,,asian,-3.5979703,40.3687747,-400526,4493852,udon,67
POINT (-3.5979398 40.3687265),100 Montaditos,,fast_food,,,,,,,,,,tapas,-3.5979398,40.3687265,-400523,4493847,100 montaditos,67
POINT (-3.5981134 40.3686649),Five Guys,,fast_food,,,,,,,,,,burger,-3.5981134,40.3686649,-400542,4493840,five guys,67
POINT (-3.5980461 40.368521),McDonalds,,fast_food,,,,,,,,,,burger,-3.5980461,40.368521,-400534,4493824,mcdonalds,67
POINT (-3.5980003 40.3684003),Poke House,,restaurant,,,,,,,,,,poke,-3.5980003,40.3684003,-400529,4493810,poke house,67
POINT (-3.5979652 40.368328),Casa Carmen,,restaurant,,,,,,,,,,,-3.5979652,40.368328,-400525,4493802,casa carmen,67
POINT (-3.5978748 40.3681535),Brasa y Leña,,restaurant,,,,,,,,,,,-3.5978748,40.3681535,-400515,4493783,brasa y leña,67
POINT (-3.690313631403797 40.446686687893695),Ministerio de Vivienda,,,,,government,,Paseo de la Castellana,112,,,,,-3.690313631403797,40.446686687893695,-410806,4502525,ministerio de vivienda,579
POINT (-3.618507044318528 40.427204106298504),Centro de Educación Especial Pauta,,school,,,,,Calle Pobladura del Valle,13,,,,,-3.618507044318528,40.4272041062985,-402812,4500356,centro de educación especial pauta,169
POINT (-3.677824791224747 40.486250310760305),Autocine Madrid RACE,,cinema,,,,,,,,,,,-3.677824791224747,40.48625031076031,-409415,4506929,autocine madrid race,42
POINT (-3.763979388457225 40.3862247071609),Centro Comercial Plaza de Aluche,mall,,,,,,,,,,,,-3.763979388457225,40.3862247071609,-419006,4495795,centro comercial plaza de aluche,227
POINT (-3.6668309002953463 40.480017206022204),,,,,,,park,,,,,,,-3.6668309002953454,40.48001720602221,-408192,4506236,,180
POINT (-3.6163811298281834 40.428584856836),,,,,,,park,,,,,,,-3.616381129828184,40.428584856836,-402576,4500510,,169
POINT (-3.6173960596415586 40.42746841720769),Delegación de Hacienda,,,,,government,,,,,,,,-3.617396059641559,40.42746841720769,-402689,4500386,delegación de hacienda,169
POINT (-3.6172128477951278 40.42602620952277),Colegio de Educación Infantil y Primaria República de Panamá Nº 1,,school,,,,,Calle de los Peones,,28037,,Comunidad de Madrid,,-3.617212847795128,40.42602620952277,-402668,4500225,colegio de educación infantil y primaria república de panamá nº 1,169
POINT (-3.614595752533585 40.428495761002516),Centro Deportivo Municipal San Blas,,,,,,stadium,,,,,,,-3.614595752533585,40.42849576100252,-402377,4500500,centro deportivo municipal san blas,169
POINT (-3.6613671329345885 40.42507874645246),,,,,,,park,,,,,,,-3.661367132934589,40.42507874645246,-407583,4500120,,570
POINT (-3.6659859069413825 40.4802308562413),Colegio de Educación Infantil y Primaria Joaquín Turina,,school,,,,,Calle de Arturo Soria,332,28033,,Comunidad de Madrid,,-3.6659859069413834,40.4802308562413,-408098,4506259,colegio de educación infantil y primaria joaquín turina,180
POINT (-3.6364829649613624 40.44736467639455),Banco Caixa Geral,,,,,company,,,,,,,,-3.6364829649613615,40.44736467639455,-404813,4502601,banco caixa geral,161
POINT (-3.6359878690496683 40.447849264742004),Silken Puerta de Madrid,,,hotel,,,,Calle Juan Rizi,5,28027,Silken Hoteles,,,-3.635987869049668,40.447849264742,-404758,4502655,silken puerta de madrid,161
POINT (-3.6348678739826066 40.447874784601126),Vocento,,,,,company,,,,,,,,-3.634867873982607,40.447874784601126,-404633,4502657,vocento,161
POINT (-3.6400622 40.4480122),Dirección General de Tráfico,,,,,government,,,,,,,,-3.6400622,40.4480122,-405212,4502673,dirección general de tráfico,161
POINT (-3.638005917778044 40.4477007691243),L'oreal,,,,,company,,,,,,,,-3.638005917778044,40.4477007691243,-404983,4502638,l'oreal,161
POINT (-3.6696197651024014 40.51091217942859),,,,,,,park,,,,,,,-3.6696197651024014,40.51091217942859,-408502,4509675,,148
