geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,madrid_hdbscan_5_5
POINT (-3.7139558 40.427731),Goiko Grill,,restaurant,,,,,Calle de la Princesa,26,,,,burger,-3.7139558,40.427731,-413438,4500415,goiko grill,1070
POINT (-3.7003452 40.4144685),Cervecería Alemana,,bar,,,,,Plaza de Santa Ana,6,28012,,,burger;breakfast;sausage;seafood;spanish;german;diner;tapas,-3.7003452,40.4144685,-411922,4498939,cervecería alemana,1174
POINT (-3.7140805 40.4278769),,vacant,,,,,,Calle de la Princesa,30,,,,,-3.7140805,40.4278769,-413451,4500431,,1070
POINT (-3.7016906 40.4287628),Eduardo Rivera,clothes,,,,,,Calle de Sagasta,4,28004,,,,-3.7016906,40.4287628,-412072,4500530,eduardo rivera,1321
POINT (-3.7230398 40.4069145),Bar La Terraza,,restaurant,,,,,Avenida del Manzanares,,,,,,-3.7230398,40.4069145,-414449,4498098,bar la terraza,445
POINT (-3.7231859 40.4064332),Puppy Style,pet_grooming,,,,,,Avenida del Manzanares,34,28011,,,,-3.7231859,40.4064332,-414465,4498044,puppy style,445
POINT (-3.7233031 40.4059989),Arce,,dentist,,dentist,,,Avenida del Manzanares,38,28011,,,,-3.7233031,40.4059989,-414478,4497996,arce,445
POINT (-3.7128122 40.4255456),Hertz,,car_rental,,,,,Calle de la Princesa,9,28008,Hertz,,,-3.7128122,40.4255456,-413310,4500172,hertz,1121
POINT (-3.6635295 40.4304247),,,bar,,,,,,,,,,,-3.6635295,40.4304247,-407824,4500715,,857
POINT (-3.6644397 40.4299977),,photo,,,,,,,,,,,,-3.6644397,40.4299977,-407925,4500667,,857
POINT (-3.6660256 40.4292279),,hairdresser,,,,,,,,,,,,-3.6660256,40.4292279,-408102,4500582,,857
POINT (-3.6658922 40.4292981),,cosmetics,,,,,,,,,,,,-3.6658922,40.4292981,-408087,4500589,,857
POINT (-3.6659284 40.4292837),,hairdresser,,,,,,,,,,,,-3.6659284,40.4292837,-408091,4500588,,857
POINT (-3.7234067 40.4058207),La Competencia II,,bar,,,,,Avenida del Manzanares,40,28011,,,,-3.7234067,40.4058207,-414490,4497976,la competencia ii,445
POINT (-3.7233476 40.4057465),Reyn,hairdresser,,,,,,Avenida del Manzanares,40,28011,,,,-3.7233476,40.4057465,-414483,4497968,reyn,445
POINT (-3.6649042 40.4297691),,,,,,telecommunication,,,,,,,,-3.6649042,40.4297691,-407977,4500642,,857
POINT (-3.6663098 40.4294623),,optician,,,,,,,,,,,,-3.6663098,40.4294623,-408134,4500608,,857
POINT (-3.6653183 40.4295706),McFit,,,,,,fitness_centre,,,,McFit,,,-3.6653183,40.4295706,-408023,4500620,mcfit,857
POINT (-3.6659761 40.429254),,,bar,,,,,,,,,,,-3.6659761,40.429254,-408096,4500585,,857
POINT (-3.6643493 40.4303984),,butcher,,,,,,,,,,,,-3.6643493,40.4303984,-407915,4500712,,857
POINT (-3.6994954 40.4379178),Sala de Despiece,,restaurant,,,,,Calle de Ponzano,11,28010,,,,-3.6994954,40.4379178,-411828,4501549,sala de despiece,1068
POINT (-3.7015741 40.4287378),Monna Lisa,wigs,,,,,,Calle de Sagasta,4,28004,,,,-3.7015741,40.4287378,-412059,4500527,monna lisa,1321
POINT (-3.6644128 40.429059),,,bar,,,,,,,,,,,-3.6644128,40.429059,-407922,4500563,,857
POINT (-3.6642586 40.4293261),,,restaurant,,,,,,,,,,,-3.6642586,40.4293261,-407905,4500593,,857
POINT (-3.6640027 40.4294723),,convenience,,,,,,,,,,,,-3.6640027,40.4294723,-407877,4500609,,857
POINT (-3.6632706 40.4299305),,,bar,,,,,,,,,,,-3.6632706,40.4299305,-407795,4500660,,857
POINT (-3.663366 40.4299841),,bakery,,,,,,,,,,,,-3.663366,40.4299841,-407806,4500666,,857
POINT (-3.663478 40.4300396),,convenience,,,,,,,,,,,,-3.663478,40.4300396,-407818,4500672,,857
POINT (-3.6637856 40.4299318),,,bar,,,,,,,,,,,-3.6637856,40.4299318,-407853,4500660,,857
POINT (-3.6639693 40.4300225),,greengrocer,,,,,,,,,,,,-3.6639693,40.4300225,-407873,4500670,,857
POINT (-3.6640564 40.4300737),,cosmetics,,,,,,,,,,,,-3.6640564,40.4300737,-407883,4500676,,857
POINT (-3.7144366 40.4276268),Green Café,,cafe,,,,,Calle de Evaristo San Miguel,,28008,,,,-3.7144366,40.4276268,-413491,4500403,green café,1070
POINT (-3.7127938 40.4254955),Basics by Goiko,,fast_food,,,,,Calle de la Princesa,7,28008,,,burger,-3.7127938,40.4254955,-413308,4500166,basics by goiko,1121
POINT (-3.6982726 40.4109472),Wonderland,toys,,,,,,Calle de Santa Isabel,11,28012,,,,-3.6982726,40.4109472,-411692,4498547,wonderland,1208
POINT (-3.6980946 40.4107821),Maco,interior_decoration,,,,,,Calle de Santa Isabel,15,28012,,,,-3.6980946,40.4107821,-411672,4498528,maco,1208
POINT (-3.6980795 40.4107424),El Bazar de mi Barrio,convenience,,,,,,Calle de Santa Isabel,15,28012,,,,-3.6980795,40.4107424,-411670,4498524,el bazar de mi barrio,1208
POINT (-3.6979131 40.4107844),Administración de Fincas,,,,,estate_agent,,Calle de San Eugenio,10,28012,,,,-3.6979131,40.4107844,-411652,4498529,administración de fincas,1208
POINT (-3.6978174 40.4108543),Administración de Fincas,,,,,accountant,,Calle de San Eugenio,10,28012,,,,-3.6978174,40.4108543,-411641,4498536,administración de fincas,1208
POINT (-3.6977854 40.4109197),,vacant,,,,,,Calle de San Eugenio,8,28012,,,,-3.6977854,40.4109197,-411637,4498544,,1208
POINT (-3.6977269 40.4109788),,vacant,,,,,,Calle de San Eugenio,8,28012,,,,-3.6977269,40.4109788,-411631,4498550,,1208
POINT (-3.6977015 40.4110069),,vacant,,,,,,Calle de San Eugenio,8,28012,,,,-3.6977015,40.4110069,-411628,4498553,,1208
POINT (-3.7103175 40.4275454),,clothes,,,,,,Calle del Conde Duque,28,28015,,,,-3.7103175,40.4275454,-413033,4500394,,1165
POINT (-3.7123349 40.4085682),Arte Bar,,bar,,,,,Calle de Isabel Tintero,3,28005,,,,-3.7123349,40.4085682,-413257,4498282,arte bar,991
POINT (-3.6643856 40.4299636),Los Clarines,,bar,,,,,Calle de Bocángel,2,,,,,-3.6643856,40.4299636,-407919,4500664,los clarines,857
POINT (-3.6642805 40.4293492),Puerta Grande,,bar,,,,,,,,,,,-3.6642805,40.4293492,-407908,4500595,puerta grande,857
POINT (-3.6874319 40.463429),La Pagoda,,restaurant,,,,,Calle de Félix Boix,7,28036,,,asian,-3.6874319,40.463429,-410485,4504389,la pagoda,635
POINT (-3.6988681 40.4158609),Saporem Ventura,,restaurant,,,,,Calle de Ventura de la Vega,5,28014,,,,-3.6988681,40.4158609,-411758,4499094,saporem ventura,1215
POINT (-3.664899 40.4301366),,vacant,,,,,,Calle de Alcalá,229,28028,,,,-3.664899,40.4301366,-407977,4500683,,857
POINT (-3.6646835 40.4302329),Cash Converters,pawnbroker,,,,,,Calle de Alcalá,231,28025,Cash Converters,,,-3.6646835,40.4302329,-407953,4500694,cash converters,857
POINT (-3.6509172 40.489854),,convenience,,,,,,,,,,,,-3.6509172,40.489854,-406420,4507331,,126
POINT (-3.650882 40.4897706),Metfis,,,,,,sports_centre,Calle del Príncipe Carlos,32,28050,,,,-3.650882,40.4897706,-406416,4507321,metfis,126
POINT (-3.6842206 40.4215234),Caixabank,,bank,,,,,Calle de Velázquez,4,28001,Caixabank,,,-3.6842206,40.4215234,-410127,4499724,caixabank,864
POINT (-3.6838464 40.4213381),Theotokopoulos,antiques,,,,,,Calle de Alcalá,95,28001,,,,-3.6838464,40.4213381,-410086,4499703,theotokopoulos,864
POINT (-3.6835822 40.4214591),Jesús Rodríguez,frame,,,,,,Calle de Alcalá,99,28001,,,,-3.6835822,40.4214591,-410056,4499717,jesús rodríguez,864
POINT (-3.6834669 40.421502),Casa Domingo,,restaurant,,,,,Calle de Alcalá,99,28001,,,,-3.6834669,40.421502,-410044,4499722,casa domingo,864
POINT (-3.6832778 40.4215913),Bentley,car,,,,,,Calle de Alcalá,101,28001,Bentley,,,-3.6832778,40.4215913,-410022,4499732,bentley,864
POINT (-3.6831833 40.4216511),Badiale,kitchen,,,,,,Calle de Núñez de Balboa,1,28001,,,,-3.6831833,40.4216511,-410012,4499738,badiale,864
POINT (-3.6828447 40.422998),Goiko Grill,,restaurant,,,,,Calle de Núñez de Balboa,12,28001,,,burger,-3.6828447,40.422998,-409974,4499888,goiko grill,860
POINT (-3.6556242 40.4546082),Hospital Dental de Madrid,,dentist,,dentist,,,Calle de Arturo Soria,147,,,,,-3.6556242,40.4546082,-406944,4503407,hospital dental de madrid,342
POINT (-3.7132488 40.4250243),Running Sushi Akihabara,,restaurant,,,,,,,,,,japanese,-3.7132488,40.4250243,-413359,4500114,running sushi akihabara,1121
POINT (-3.6828851 40.4225623),Cherubina,clothes,,,,,,Calle de Núñez de Balboa,8,28001,,,,-3.6828851,40.4225623,-409979,4499840,cherubina,860
POINT (-3.6560371 40.453639),,,charging_station,,,,,Calle de Bueso Pineda,29,28043,,GIC,,-3.6560371,40.453639,-406990,4503299,,342
POINT (-3.698826 40.4157146),Restaurante Atlantic,,restaurant,,,,,Calle de Ventura de la Vega,11,28014,,,,-3.698826,40.4157146,-411753,4499077,restaurante atlantic,1215
POINT (-3.6876116 40.4620547),Caixabank,,bank,,,,,,,,Caixabank,Caixabank,,-3.6876116,40.4620547,-410505,4504236,caixabank,635
POINT (-3.6194993 40.3730557),,variety_store,,,,,,,,,,,,-3.6194993,40.3730557,-402923,4494329,,102
POINT (-3.6202716 40.3761255),,hairdresser,,,,,,,,,,,,-3.6202716,40.3761255,-403009,4494670,,102
POINT (-3.6199379 40.373718),,greengrocer,,,,,,,,,,,,-3.6199379,40.373718,-402971,4494402,,102
POINT (-3.6193327 40.3727779),Toldos Quiroga,window_blind,,,,,,,,,,,,-3.6193327,40.3727779,-402904,4494298,toldos quiroga,102
POINT (-3.6195652 40.373618),Cortinas y colchas,convenience,,,,,,,,,,,,-3.6195652,40.373618,-402930,4494391,cortinas y colchas,102
POINT (-3.6195313 40.3735556),,lottery,,,,,,,,,,,,-3.6195313,40.3735556,-402926,4494384,,102
POINT (-3.6837322 40.4238521),Restaurante Krápula,,restaurant,,,,,Calle de Jorge Juan,27,28001,,,,-3.6837322,40.4238521,-410073,4499983,restaurante krápula,860
POINT (-3.6827396 40.4238151),Banco Sabadell,,bank,,,,,Calle de Núñez de Balboa,20,28001,Banco Sabadell,,,-3.6827396,40.4238151,-409963,4499979,banco sabadell,860
POINT (-3.6659328 40.4296537),Caixabank,,bank,,,,,Calle de Alcalá,213,28028,Caixabank,Caixabank,,-3.6659328,40.4296537,-408092,4500629,caixabank,857
POINT (-3.6658448 40.4296882),,greengrocer,,,,,,Calle de Alcalá,,28028,,,,-3.6658448,40.4296882,-408082,4500633,,857
POINT (-3.6656808 40.4294036),Dermasana,beauty,,,,,,Calle de Alcalá,180,28028,,,,-3.6656808,40.4294036,-408064,4500601,dermasana,857
POINT (-3.6657803 40.4293523),Casa,furniture,,,,,,Calle de Alcalá,180,28028,Casa,,,-3.6657803,40.4293523,-408075,4500595,casa,857
POINT (-3.7120788 40.4153332),El Corte Militar,tailor,,,,,,Calle Mayor,82,28013,,,,-3.7120788,40.4153332,-413229,4499035,el corte militar,1069
POINT (-3.711977 40.415348),Caganer,bag,,,,,,Calle Mayor,82,28013,,,,-3.711977,40.415348,-413217,4499037,caganer,1069
POINT (-3.7118772 40.4153611),Alpargatus,gift,,,,,,Calle Mayor,82,28013,,,,-3.7118772,40.4153611,-413206,4499038,alpargatus,1069
POINT (-3.7116086 40.4154),Libros de Madrid,books,,,,,,Calle Mayor,80,28013,,,,-3.7116086,40.4154,-413176,4499042,libros de madrid,1069
POINT (-3.7114708 40.4154199),Eurochange,,bureau_de_change,,,,,Calle Mayor,78,28013,,,,-3.7114708,40.4154199,-413161,4499045,eurochange,1069
POINT (-3.711262 40.4154601),Artelema,frame,,,,,,Calle Mayor,74,28013,,,,-3.711262,40.4154601,-413138,4499049,artelema,1069
POINT (-3.711232 40.4154679),El Detalle,accessories,,,,,,Calle Mayor,74,28013,,,,-3.711232,40.4154679,-413134,4499050,el detalle,1069
POINT (-3.7066158 40.4102127),Bearbero,hairdresser,,,,,,Calle de Embajadores,10,,,,,-3.7066158,40.4102127,-412620,4498465,bearbero,1167
POINT (-3.656492 40.4517381),Paquita,,pharmacy,,pharmacy,,,,,,,,,-3.656492,40.4517381,-407041,4503087,paquita,342
POINT (-3.6568812 40.4528886),Carrefour Express,convenience,,,,,,,,,Carrefour Express,,,-3.6568812,40.4528886,-407084,4503216,carrefour express,342
POINT (-3.710106 40.4272577),Wine Attack,alcohol,,,,,,Calle del Limón,30,,,,,-3.710106,40.4272577,-413009,4500362,wine attack,1165
POINT (-3.7038757 40.4329649),Viandas de Salamanca,deli,,,,,,Calle de Fuencarral,156,28010,,,,-3.7038757,40.4329649,-412315,4500998,viandas de salamanca,1128
POINT (-3.7038587 40.4329166),,vacant,,,,,,Calle de Fuencarral,156,28010,,,,-3.7038587,40.4329166,-412314,4500992,,1128
POINT (-3.7038409 40.4328794),Umber,shoes,,,,,,Calle de Fuencarral,154,28010,,,,-3.7038409,40.4328794,-412312,4500988,umber,1128
POINT (-3.7038247 40.4328318),Multiópticas,optician,,,,,,Calle de Fuencarral,154,28010,Multiópticas,,,-3.7038247,40.4328318,-412310,4500983,multiópticas,1128
POINT (-3.7037904 40.4327682),Sergent Major,clothes,,,,,,Calle de Fuencarral,152,28010,Sergent Major,,,-3.7037904,40.4327682,-412306,4500976,sergent major,1128
POINT (-3.7037432 40.4326204),Calzedonia,clothes,,,,,,Calle de Fuencarral,150,28010,Calzedonia,,,-3.7037432,40.4326204,-412301,4500959,calzedonia,1128
POINT (-3.7037136 40.4325505),Adela Gil,accessories,,,,,,Calle de Fuencarral,150,28010,,,,-3.7037136,40.4325505,-412297,4500952,adela gil,1128
POINT (-3.7036746 40.4324653),Strover,shoes,,,,,,Calle de Fuencarral,148,28010,,,,-3.7036746,40.4324653,-412293,4500942,strover,1128
POINT (-3.7036534 40.4324045),Lesac,bag,,,,,,Calle de Fuencarral,146,28010,,,,-3.7036534,40.4324045,-412291,4500935,lesac,1128
POINT (-3.7036207 40.4323453),Phone Shop,mobile_phone,,,,,,Calle de Fuencarral,146,28010,,,,-3.7036207,40.4323453,-412287,4500929,phone shop,1128
POINT (-3.7005002 40.4143918),A.R.G.O.,,community_centre,,,,,Plaza de Santa Ana,7,28012,,,,-3.7005002,40.4143918,-411940,4498930,a.r.g.o.,1174
POINT (-3.6830998 40.4236552),La Colonial de Goya,,bar,,,,,Calle de Jorge Juan,34,28001,,,,-3.6830998,40.4236552,-410003,4499961,la colonial de goya,860
POINT (-3.6954775 40.469541),,,post_box,,,,,,,,Correos,Correos,,-3.6954775,40.469541,-411381,4505069,,631
POINT (-3.678503 40.4056355),Lola,herbalist,,,,,,Calle de Narciso Serra,15,28007,,,,-3.678503,40.4056355,-409491,4497955,lola,637
POINT (-3.6881214 40.4632308),Estilo,hairdresser,,,,,,Calle de Félix Boix,8,28036,,,regional,-3.6881214,40.4632308,-410562,4504367,estilo,635
POINT (-3.6834892 40.4301435),Unicaja Banco,,bank,,,,,Calle de Velázquez,82,,Unicaja Banco,,,-3.6834892,40.4301435,-410046,4500684,unicaja banco,870
POINT (-3.6834163 40.4301993),,,post_box,,,,,,,,,,,-3.6834163,40.4301993,-410038,4500690,,870
POINT (-3.7233246 40.405792),Alimentacion,supermarket,,,,,,Avenida del Manzanares,,28011,,,,-3.7233246,40.405792,-414480,4497973,alimentacion,445
POINT (-3.6830953 40.4301164),Decathlon,sports,,,,,,Calle de José Ortega y Gasset,22;24,,Decathlon,,,-3.6830953,40.4301164,-410002,4500681,decathlon,870
POINT (-3.6830263 40.430479),Cristina Oria,,restaurant,,,,,,,,,,,-3.6830263,40.430479,-409994,4500721,cristina oria,870
POINT (-3.7001212 40.4382802),,,post_box,,,,,,,,,,,-3.7001212,40.4382802,-411897,4501589,,1068
POINT (-3.6191469 40.3728901),Ferretería Congosto,hardware,,,,,,,,,,,,-3.6191469,40.3728901,-402883,4494310,ferretería congosto,102
POINT (-3.6192073 40.3729735),Frutería Congosto,convenience,,,,,,,,,,,,-3.6192073,40.3729735,-402890,4494319,frutería congosto,102
POINT (-3.6951937 40.4247876),Circo Kids,toys,,,,,,Calle de Argensola,2,28004,,,,-3.6951937,40.4247876,-411349,4500087,circo kids,1100
POINT (-3.6634877 40.4378223),BBVA,,bank,,,,,Avenida de Bruselas,46,28028,BBVA,BBVA,,-3.6634877,40.4378223,-407819,4501538,bbva,553
POINT (-3.7848555 40.4517449),Caixabank,,bank,,,,,,,,Caixabank,,,-3.7848555,40.4517449,-421330,4503088,caixabank,32
POINT (-3.7848343 40.4518661),Fuensalud,,clinic,,,,,,,,,,,-3.7848343,40.4518661,-421328,4503102,fuensalud,32
POINT (-3.7852588 40.4516945),Ok Abogados,,,,,lawyer,,,,,,,,-3.7852588,40.4516945,-421375,4503083,ok abogados,32
POINT (-3.7849806 40.4516236),Oficina de Correos,,post_office,,,,,,,,Correos,Correos,,-3.7849806,40.4516236,-421344,4503075,oficina de correos,32
POINT (-3.7849834 40.4514713),Arakela,,veterinary,,,,,,,,,,,-3.7849834,40.4514713,-421344,4503058,arakela,32
POINT (-3.6820516 40.4514981),Supercor,supermarket,,,,,,Avenida de Concha Espina,197,28016,Supercor,Supercor,,-3.6820516,40.4514981,-409886,4503061,supercor,608
POINT (-3.698158 40.4105721),Santa Isabel,,dentist,,dentist,,,,,,,,,-3.698158,40.4105721,-411679,4498505,santa isabel,1208
POINT (-3.7061762 40.4103033),La Alegría de la Huerta,,restaurant,,,,,Calle de las Dos Hermanas,22,28012,,,,-3.7061762,40.4103033,-412572,4498475,la alegría de la huerta,1167
POINT (-3.6682776 40.3774498),Farmacia Elena Azuara Hernanz,,pharmacy,,pharmacy,,,Calle de la Serena,270,28053,,,,-3.6682776,40.3774498,-408353,4494818,farmacia elena azuara hernanz,384
POINT (-3.7062521 40.4105047),La Minoterie,,restaurant,,,,,Calle de la Encomienda,23,28012,,,crepe;french,-3.7062521,40.4105047,-412580,4498497,la minoterie,1167
POINT (-3.7133061 40.4083438),,,bar,,,,,,,,,,,-3.7133061,40.4083438,-413365,4498257,,991
POINT (-3.6830249 40.4234773),DHL Express,,post_office,,,,,Calle de Núñez de Balboa,19,28001,DHL,DHL,,-3.6830249,40.4234773,-409994,4499941,dhl express,860
POINT (-3.6786022 40.4054907),El Hachazo,,,,,,sports_centre,,,,,,,-3.6786022,40.4054907,-409502,4497939,el hachazo,637
POINT (-3.6788841 40.4047677),Todo a 100,variety_store,,,,,,,,,,,,-3.6788841,40.4047677,-409533,4497859,todo a 100,637
POINT (-3.6722721 40.4044661),Redpiso,,,,,estate_agent,,,,,,,,-3.6722721,40.4044661,-408797,4497825,redpiso,648
POINT (-3.6635117 40.4374046),Restaurante asiático Xian,,restaurant,,,,,,,,,,asian,-3.6635117,40.4374046,-407822,4501492,restaurante asiático xian,553
POINT (-3.6636328 40.4368917),Reto,,,,,advertising_agency,,,,,,,,-3.6636328,40.4368917,-407836,4501435,reto,553
POINT (-3.6989001 40.349852),Herbolario Rosi,herbalist,,,,,,,,,,,,-3.6989001,40.349852,-411762,4491746,herbolario rosi,136
POINT (-3.6956247 40.4693654),Uzhin,,restaurant,,,,,,,,,,,-3.6956247,40.4693654,-411397,4505050,uzhin,631
POINT (-3.7015226 40.4287158),UNED Luis Vives,,school,,,,,,,,,,,-3.7015226,40.4287158,-412053,4500525,uned luis vives,1321
POINT (-3.6669862 40.3780002),Ahorramás,supermarket,,,,,,Calle de la Serena,23,28053,Ahorramás,,,-3.6669862,40.3780002,-408209,4494879,ahorramás,384
POINT (-3.6889038 40.4636225),La Maruca de Santander,,restaurant,,,,,,,,,,,-3.6889038,40.4636225,-410649,4504410,la maruca de santander,635
POINT (-3.6720396 40.4046932),La Sirena,frozen_food,,,,,,Calle del Doctor Esquerdo,142,28007,La Sirena,,,-3.6720396,40.4046932,-408771,4497850,la sirena,648
POINT (-3.7080413 40.4262108),,vacant,,,,,,Calle de San Vicente Ferrer,74,28015,,,,-3.7080413,40.4262108,-412779,4500246,,1275
POINT (-3.7080794 40.4262147),,vacant,,,,,,Calle de San Vicente Ferrer,76,28015,,,,-3.7080794,40.4262147,-412783,4500246,,1275
POINT (-3.7081299 40.4262196),,vacant,,,,,,Calle de San Vicente Ferrer,76,28015,,,,-3.7081299,40.4262196,-412789,4500247,,1275
POINT (-3.7081917 40.4262259),,vacant,,,,,,Calle de San Vicente Ferrer,78,28015,,,,-3.7081917,40.4262259,-412796,4500247,,1275
POINT (-3.7082871 40.4261732),,,,,,architect,,Calle de San Vicente Ferrer,61,28015,,,,-3.7082871,40.4261732,-412807,4500242,,1275
POINT (-3.6835959 40.4238404),Ocafú,,restaurant,,,,,Calle de Jorge Juan,29,,,,,-3.6835959,40.4238404,-410058,4499982,ocafú,860
POINT (-3.6956106 40.5057784),Avenida del Monasterio de Silos 63,,pharmacy,,pharmacy,,,,,,,,,-3.6956106,40.5057784,-411395,4509103,avenida del monasterio de silos 63,91
POINT (-3.695793 40.5058685),Efecto Fruta,greengrocer,,,,,,,,,,,,-3.695793,40.5058685,-411416,4509113,efecto fruta,91
POINT (-3.6961888 40.5060573),La Especial,,pub,,,,,,,,,,,-3.6961888,40.5060573,-411460,4509134,la especial,91
POINT (-3.6955037 40.5057185),A Hurtadillas,,pub,,,,,,,,,,,-3.6955037,40.5057185,-411383,4509097,a hurtadillas,91
POINT (-3.6959202 40.5059287),Pisamonas,shoes,,,,,,,,,,,,-3.6959202,40.5059287,-411430,4509120,pisamonas,91
POINT (-3.678967 40.4058841),,vacant,,,,,,,,,,,,-3.678967,40.4058841,-409543,4497983,,637
POINT (-3.6840255 40.4239609),La Clave,,restaurant,,,,,,,,,,,-3.6840255,40.4239609,-410106,4499995,la clave,860
POINT (-3.6832482 40.4301157),Fondo de Garantía de Depósitos,,,,,insurance,,Calle de José Ortega y Gasset,22,,,,,-3.6832482,40.4301157,-410019,4500680,fondo de garantía de depósitos,870
POINT (-3.6830463 40.4238283),Restaurante Cadaqués Madrid,,restaurant,,,,,Calle de Jorge Juan,35,,,,,-3.6830463,40.4238283,-409997,4499981,restaurante cadaqués madrid,860
POINT (-3.666334 40.4294389),Tomos y Grapas Cómics,books,,,,,,"Alcalá 211 Galería Comercial local 13, 28028 Madrid",,,,,,-3.666334,40.4294389,-408136,4500605,tomos y grapas cómics,857
POINT (-3.6888359 40.4627643),CBRE,,,,,estate_agent,,Paseo de la Castellana,202,28046,CBRE,,,-3.6888359,40.4627643,-410641,4504315,cbre,635
POINT (-3.7127793 40.4073023),Abadía Beers,,bar,,,,,,,,,,,-3.7127793,40.4073023,-413307,4498141,abadía beers,991
POINT (-3.6952426 40.4244609),Défilé café,,restaurant,,,,,,,,,,,-3.6952426,40.4244609,-411354,4500051,défilé café,1100
POINT (-3.6840338 40.4301571),Consejo General de La ONCE,,,,,company,,Calle de José Ortega y Gasset,18,28006,,,,-3.6840338,40.4301571,-410107,4500685,consejo general de la once,870
POINT (-3.650865 40.4897225),Diagnóstico Bucofacial Dr. Ortega,,dentist,,dentist,,,,,,,,,-3.650865,40.4897225,-406414,4507316,diagnóstico bucofacial dr. ortega,126
POINT (-3.6197625 40.3742546),Asador de pollos Lara's,,fast_food,,,,,Calle del Congosto,19,,,,,-3.6197625,40.3742546,-402952,4494462,asador de pollos lara's,102
POINT (-3.6282044 40.462859),Carlos Arroces,,restaurant,,,,,,,,,,,-3.6282044,40.462859,-403892,4504325,carlos arroces,198
POINT (-3.6270054 40.4620418),,,clinic,,clinic,,,,,,,,,-3.6270054,40.4620418,-403758,4504234,,198
POINT (-3.6291778 40.4622031),Cruz Roja Ofic. Territorial Hortaleza-Madrid,,hospital,,hospital,,,,,,,Cruz Roja,,-3.6291778,40.4622031,-404000,4504252,cruz roja ofic. territorial hortaleza-madrid,198
POINT (-3.6291725 40.4624173),Ángeles Urbanos,,,,,ngo,,,,,,,,-3.6291725,40.4624173,-403999,4504276,ángeles urbanos,198
POINT (-3.6868573 40.4636348),Alonso,car_repair,,,,,,,,,,,,-3.6868573,40.4636348,-410421,4504412,alonso,635
POINT (-3.6210295 40.3756465),Entikal fisioterapia,,,,physiotherapist,,,Calle del Puerto de Porzuna,7,,,,,-3.6210295,40.3756465,-403093,4494617,entikal fisioterapia,102
POINT (-3.6994988 40.4377349),La Mamona Chamberi,,restaurant,,,,,Calle de Ponzano,7,28010,,,,-3.6994988,40.4377349,-411828,4501529,la mamona chamberi,1068
POINT (-3.7063057 40.4099916),agrado,,cafe,,,,,,,,,,,-3.7063057,40.4099916,-412586,4498440,agrado,1167
POINT (-3.6930902 40.4476046),Five Guys,,fast_food,,,,,Paseo de la Castellana,75,,Five Guys,,burger,-3.6930902,40.4476046,-411115,4502627,five guys,676
POINT (-3.7061057 40.4103297),Liquidator Music,music,,,,,,Calle de las Dos Hermanas,22,28012,,,,-3.7061057,40.4103297,-412564,4498478,liquidator music,1167
POINT (-3.693138 40.4476058),Five Guys,,fast_food,,,,,,,,Five Guys,,burger,-3.693138,40.4476058,-411120,4502627,five guys,676
POINT (-3.6926919 40.4475159),Zara,clothes,,,,,,Paseo de la Castellana,79,28046,Zara,,,-3.6926919,40.4475159,-411070,4502617,zara,676
POINT (-3.7234092 40.4050071),,,clinic,,,,,,,,,,,-3.7234092,40.4050071,-414490,4497885,,445
POINT (-3.7234446 40.4048699),,,restaurant,,,,,,,,,,burger,-3.7234446,40.4048699,-414494,4497870,,445
POINT (-3.7235625 40.4058081),,hardware,,,,,,,,,,,,-3.7235625,40.4058081,-414507,4497975,,445
POINT (-3.7237006 40.4057266),MaxiChina,convenience,,,,,,,,,,,,-3.7237006,40.4057266,-414522,4497965,maxichina,445
POINT (-3.7235005 40.4058266),Adelino Arce,butcher,,,,,,,,,,,,-3.7235005,40.4058266,-414500,4497977,adelino arce,445
POINT (-3.7134516 40.425759),Sabor Sichuan,,restaurant,,,,,Calle de Ventura Rodríguez,5,28008,,,chinese;sichuan;hot_pot,-3.7134516,40.425759,-413381,4500195,sabor sichuan,1121
POINT (-3.6830807 40.423233),AIL Madrid,,language_school,,,,,Calle de Núñez de Balboa,17,,,,,-3.6830807,40.423233,-410001,4499914,ail madrid,860
POINT (-3.7219804 40.4051386),La Esquina del Calderón,,pub,,,,,,,,,,,-3.7219804,40.4051386,-414331,4497900,la esquina del calderón,445
POINT (-3.6888727 40.4635072),Tasty Poke,,fast_food,,,,,Calle de Félix Boix,1,28036,,,international,-3.6888727,40.4635072,-410645,4504398,tasty poke,635
POINT (-3.6885126 40.4634958),Levaduramadre,bakery,,,,,,Calle de Félix Boix,3,28036,,,,-3.6885126,40.4634958,-410605,4504396,levaduramadre,635
POINT (-3.6884093 40.4634914),Malvón,,fast_food,,,,,Calle de Félix Boix,3,28036,Malvón,,empanada,-3.6884093,40.4634914,-410594,4504396,malvón,635
POINT (-3.7142832 40.4275798),Herbolario Navarro,convenience,,,,,,,,,,,,-3.7142832,40.4275798,-413474,4500398,herbolario navarro,1070
POINT (-3.6889311 40.4635302),Dental Dos Doce,,dentist,,dentist,,,,,,,,,-3.6889311,40.4635302,-410652,4504400,dental dos doce,635
POINT (-3.7480525 40.3955594),,,post_box,,,,,,,,,,,-3.7480525,40.3955594,-417233,4496834,,284
